case-name,rock_type,porosity,esv,kx,ky,kz,delta_esv
1,2.0,0.167660741,0.832746055,0.71,0.7755,0.7440000000000001,0.0004887382105328898
2,2.0,0.17402874100000001,0.826225287,0.7665,0.8421,0.752,0.00030755065292164326
3,2.0,0.221498074,0.777172849,0.64,0.664,0.7535,0.0017072237789170946
4,2.0,0.222788741,0.776703721,0.6067,0.7381,0.7691,0.000653024507973616
5,2.0,0.225810963,0.7745932040000001,0.6317,0.6659999999999999,0.8057,0.0005220520837730771
6,2.0,0.200472889,0.800017932,0.8022,0.768,0.8616,0.0006138891267691931
7,2.0,0.191482963,0.808662653,0.8415,0.6397,0.8919,0.00018010257463499754
8,2.0,0.205057481,0.7963835890000001,0.695,0.8333,0.8772,0.0018127977376437758
9,2.0,0.217534222,0.782532553,0.6612,0.6793,0.8447,8.533919549907066e-05
10,2.0,0.237109037,0.763325172,0.631,0.7219,0.9282,0.0005691625947337624
11,2.0,0.23976148100000003,0.761197861,0.6692,0.7696,0.9108,0.0012618960708041021
12,2.0,0.253371556,0.745575559,0.6212,0.7068,0.743,0.0014101860282192684
13,2.0,0.246696296,0.751973168,0.5716,0.6684,0.6306,0.0017662676991164685
14,2.0,0.237198222,0.762205535,0.5811,0.9701,0.6137,0.000781648676230605
16,2.0,0.187730963,0.812385448,0.8340000000000001,0.8415,0.7028,0.00014331581618571342
17,2.0,0.17579792600000002,0.8245391129999999,0.8104,0.7926,0.7256,0.0004089276290754977
18,2.0,0.24865185199999998,0.750718054,0.5872,0.6527,0.6441,0.0008386178919549628
19,2.0,0.20069807399999998,0.79900578,0.7163,0.7551,0.7033,0.0003705058005828609
21,2.0,0.19844088899999998,0.801733217,0.6419,0.7386,0.8051,0.0002172091834659555
22,2.0,0.21914992600000002,0.78053624,0.6278,0.6898,0.752,0.00040191326152061983
23,2.0,0.224334815,0.776055451,0.6463,0.7525,0.7435,0.0005031371879864854
24,2.0,0.19480355600000002,0.805037267,0.7959,0.7597,0.743,0.00019768716216537381
26,2.0,0.214898074,0.784503115,0.7440000000000001,0.6911,0.6171,0.0007627175277112138
27,2.0,0.243351407,0.7549659590000001,0.6601,0.5644,0.6268,0.002223798491884469
28,2.0,0.263295407,0.734992746,0.5607,0.52,0.5664,0.002323654577785487
29,2.0,0.24426251899999998,0.7559837090000001,0.616,0.7909,0.7159,0.0003258115498972724
30,2.0,0.261473481,0.737846702,0.5473,0.6597,0.7509999999999999,0.0009205045215173532
31,2.0,0.262061926,0.7370204090000001,0.5388,0.5885,0.6696,0.0012435528567128803
34,2.0,0.171403852,0.829102755,0.8205,0.9305,0.7242,0.0006114040008787691
36,2.0,0.22584,0.7740468209999999,0.6208,0.5941,0.747,0.0001461958768214249
37,2.0,0.19374044399999998,0.805888191,0.7313,0.7815,0.6920000000000001,0.0004606022926939577
38,2.0,0.167576,0.832909523,0.7391,0.9551,0.8104,0.0005832640577397242
39,2.0,0.19991229600000002,0.7994793859999999,0.5995,0.6822,0.7954,0.0007603141467601559
40,2.0,0.21106963,0.788512537,0.5687,0.5667,0.7675,0.0005296196164941382
41,2.0,0.22617600000000002,0.773478045,0.5932,0.6843,0.6806,0.0004470719440079513
42,2.0,0.190368593,0.8102211890000001,0.743,0.8656,0.7881,0.0007284574127199572
43,2.0,0.165679704,0.8349595790000001,0.8327,0.7909,0.8098,0.0007662321090173335
44,2.0,0.205384889,0.794704133,0.7696,0.7233,0.6769,0.0001120315971438135
45,2.0,0.22891051899999998,0.76957275,0.6868,0.615,0.7019,0.0019669973944307223
46,2.0,0.271396148,0.7259718270000001,0.5367,0.5823,0.6271,0.0036124225706123865
47,2.0,0.231675852,0.767794765,0.5848,0.8327,0.8193,0.0006890099723899994
48,2.0,0.21998192600000002,0.779319194,0.5885,0.8045,0.8402,0.0008959792385528202
49,2.0,0.19822429600000002,0.802052313,0.6902,0.7654,0.932,0.00034499548766576087
50,2.0,0.20480622199999998,0.7954005470000001,0.6894,0.782,0.8223,0.000260023412809011
51,2.0,0.173820444,0.8265365459999999,0.8157,0.7909,0.7561,0.00043209735390727875
52,2.0,0.17256859300000002,0.8282843000000001,0.768,0.8876,0.7122,0.0010307718474120385
53,2.0,0.20531525899999997,0.794463411,0.6785,0.6684,0.6756,0.00027851296065092005
54,2.0,0.23144829600000003,0.7678518670000001,0.5814,0.6057,0.7019,0.0009105919567382418
55,2.0,0.202689481,0.7975737629999999,0.6497,0.7859,0.6945,0.0003301649655018345
56,2.0,0.172270222,0.828546295,0.7028,0.8447,0.8115,0.000986453576640517
57,2.0,0.19082311100000002,0.809122824,0.6314,0.6543,0.7525,6.681480988260964e-05
58,2.0,0.18494933300000002,0.815211413,0.6769,0.6890000000000001,0.8315,0.00019722209490572064
59,2.0,0.19754488899999997,0.8023949220000001,0.6597,0.7406,0.8576,7.500606473167914e-05
60,2.0,0.201522963,0.79736775,0.8098,0.7675,0.8057,0.001389253477053986
61,2.0,0.195498074,0.805174982,0.8862,0.7177,0.7853,0.0008366120431139965
62,2.0,0.226721481,0.773115283,0.6997,0.6708,0.4586,0.00021109599709443248
63,2.0,0.22639377800000002,0.773325774,0.6303,0.7256,0.7628,0.0003625203521177641
64,2.0,0.254481778,0.743143707,0.5269,0.5992,0.6696,0.003185052933555361
65,2.0,0.21319851899999998,0.786082924,0.5932,0.8415,0.7535,0.0009132634055120805
66,2.0,0.202473185,0.797249069,0.6535,0.8590000000000001,0.72,0.0003482591365908714
67,2.0,0.18282637,0.817679094,0.8127,0.7804,0.7618,0.0006185515310865654
68,2.0,0.203908444,0.796610875,0.8576,0.7136,0.6902,0.0006523357722940325
69,2.0,0.179775407,0.820363985,0.9056,0.768,0.6963,0.00016994369735985826
70,2.0,0.174153778,0.8263406090000001,0.7942,0.8074,0.6632,0.0005986429274965437
71,2.0,0.205814222,0.7941599890000001,0.7318,0.6696,0.6915,3.2472251095816994e-05
72,2.0,0.217814222,0.782167552,0.698,0.5851,0.7055,2.33013697163004e-05
73,2.0,0.178224296,0.822116217,0.6174,0.8321,0.715,0.0004143624572284048
74,2.0,0.169166519,0.830695999,0.6482,0.7086,0.7113,0.00016547479506301524
75,2.0,0.182687407,0.817348801,0.631,0.6679999999999999,0.7881,4.430128730431359e-05
76,2.0,0.171561778,0.82881053,0.7011,0.8440000000000001,0.8284,0.0004494094913936732
77,2.0,0.185022519,0.815199097,0.6997,0.7739,0.8428,0.00027192898597407447
78,2.0,0.20185363,0.7986116670000001,0.7903,0.7853,0.7205,0.0005829720180273283
79,2.0,0.21273303699999999,0.786777099,0.7665,0.6566,0.6624,0.0006222336551927062
80,2.0,0.195660444,0.804159471,0.7931,0.7702,0.768,0.0002238917614540351
81,2.0,0.173253037,0.8272262429999999,0.7186,0.8683,0.8919,0.0005797178840074806
83,2.0,0.194670222,0.805761672,0.6419,0.7113,0.899,0.0005362945861417027
84,2.0,0.226537185,0.7735183520000001,0.6195,0.7219,0.8163,7.180306399093007e-05
85,2.0,0.24857392600000003,0.750662072,0.5521,0.6831,0.6881,0.0010167360788174225
87,2.0,0.234713778,0.764116756,0.8544,0.7712,0.5772,0.0015281419766629588
88,2.0,0.21986251899999998,0.7801477259999999,0.7177,0.7445,0.6339,1.3132300715479658e-05
89,2.0,0.261122074,0.738105338,0.6212,0.596,0.636,0.0010456233334544339
90,2.0,0.252432889,0.7475539590000001,0.6271,0.5704,0.6890000000000001,1.759306931287635e-05
91,2.0,0.211296593,0.78794712,0.5655,0.8051,0.6411,0.0009588991163061714
92,2.0,0.19502133300000002,0.802366932,0.6531,0.7191,0.7033,0.003244477285011087
93,2.0,0.17351703699999999,0.826287986,0.6898,0.7191,0.7766,0.00023591169900502907
94,2.0,0.166941926,0.833548836,0.7304,0.8806,0.7804,0.000589108989297159
95,2.0,0.18330963,0.816977081,0.743,0.8175,0.8057,0.000351064504409419
96,2.0,0.22397688899999998,0.77658168,0.8229,0.7131,0.7546,0.0007197839756090257
97,2.0,0.241660741,0.757579193,0.7696,0.6229,0.7163,0.001002277003306252
98,2.0,0.222953481,0.7761226290000001,0.7954,0.7109,0.7233,0.001188976435013059
99,2.0,0.21827763,0.7809505059999999,0.6712,0.8683,0.6605,0.000987388911487932
100,2.0,0.200337185,0.7987292290000001,0.6759999999999999,0.7525,0.6920000000000001,0.0011674745686404472
101,2.0,0.21275525899999997,0.7861545809999999,0.64,0.7131,0.6357,0.0013847790188034716
102,2.0,0.22147970399999997,0.777808803,0.6954,0.6963,0.6292,0.0009139042407188097
103,2.0,0.24189007399999998,0.7571335770000001,0.5673,0.6299,0.5836,0.0012878725980432386
104,2.0,0.247314074,0.7526572659999999,0.5713,0.7766,0.5778,3.807697076579149e-05
105,2.0,0.241946667,0.756318481,0.7826,0.782,0.7064,0.0022885619315653203
106,2.0,0.23322222199999998,0.7663717059999999,0.6349,0.7113,0.7337,0.0005295823792119476
107,2.0,0.286975111,0.712011067,0.4695,0.5607,0.6593,0.0014218606049246714
108,2.0,0.272570074,0.724682004,0.5269,0.5513,0.6067,0.003777576233507828
109,2.0,0.208244741,0.791918475,0.6335,0.6890000000000001,0.7826,0.00020614451011814695
110,2.0,0.224388444,0.775570648,0.6028,0.624,0.7342,5.274289647124103e-05
111,2.0,0.188420741,0.8115266859999999,0.6907,0.6976,0.7406,6.477863919888041e-05
112,2.0,0.205647704,0.793677425,0.6581,0.7406,0.6612,0.0008495865164591477
114,2.0,0.203563556,0.796624311,0.7948,0.8440000000000001,0.7561,0.0002358844844623317
115,2.0,0.187310815,0.813011325,0.7848,0.7597,0.9005,0.0003963877038673411
116,2.0,0.202248593,0.797168455,0.8133,0.7127,0.8933,0.0007307439321132096
117,2.0,0.209803259,0.7899658270000001,0.7261,0.7401,0.8241,0.0002922234274311832
118,2.0,0.20120948100000002,0.7982511440000001,0.7571,0.7191,0.8011,0.0006752396118510985
119,2.0,0.211559704,0.787995265,0.6668,0.745,0.7182,0.0005644447680538643
120,2.0,0.21580148100000002,0.7818921209999999,0.7914,0.6827,0.8371,0.0029410894615577543
121,2.0,0.241772741,0.756114707,0.6408,0.6478,0.6167,0.0027861725820647848
122,2.0,0.242352593,0.756142698,0.8472,0.75,0.6818,0.0019860280469487478
123,2.0,0.241563556,0.758094226,0.7024,0.6644,0.6331,0.00045121513174544293
124,2.0,0.22463940699999999,0.775230278,0.6593,0.7909,0.7113,0.00016807018718327806
125,2.0,0.295994963,0.703337235,0.428,0.5588,0.6728,0.0009485755994668255
126,2.0,0.324222519,0.674035202,0.4086,0.4313,0.5854,0.0025781844601004294
127,2.0,0.201736,0.797918612,0.72,0.662,0.7256,0.0004326739023680719
128,2.0,0.226016889,0.773252998,0.6512,0.6659999999999999,0.6765,0.000943319033223609
129,2.0,0.206509926,0.7932956290000001,0.7077,0.6941,0.747,0.0002450503243470649
132,2.0,0.217152889,0.783176345,0.7556,0.8011,0.7219,0.00042055976878984237
133,2.0,0.187389926,0.813294593,0.7766,0.7853,0.7793,0.0008423708023092938
134,2.0,0.223718222,0.7767093190000001,0.7333,0.6789,0.6664,0.000550754908999148
135,2.0,0.218836444,0.78124721,0.7091,0.7581,0.7077,0.00010708896921451949
136,2.0,0.206681185,0.79285785,0.7299,0.7271,0.7362,0.0005810589529507571
137,2.0,0.19507466699999998,0.804233367,0.6781,0.8211,0.8241,0.0008596648305514175
139,2.0,0.19278607399999997,0.8086167479999999,0.8415,0.728,0.8005,0.0017378565394075849
140,2.0,0.213775407,0.786924891,0.8098,0.6894,0.8057,0.0008907098636126389
141,2.0,0.226837333,0.7725095590000001,0.7118,0.6317,0.8229,0.0008447226280778995
142,2.0,0.216788148,0.78315955,0.6659999999999999,0.7744,0.8175,6.677886687540648e-05
143,2.0,0.25676325899999997,0.7432030479999999,0.5073,0.6822,0.8175,4.5332796592885776e-05
145,2.0,0.223916444,0.7759043000000001,0.7091,0.5675,0.6716,0.0002309751296932588
146,2.0,0.25140148100000004,0.743914017,0.6616,0.7006,0.698,0.006257696056168559
147,2.0,0.236002667,0.763433777,0.67,0.6589,0.6704,0.000737641318441645
148,2.0,0.243237037,0.7561785259999999,0.613,0.6543,0.7440000000000001,0.0007722854164046929
149,2.0,0.21855496300000002,0.781075905,0.672,0.6547,0.7186,0.0004723710338184594
150,2.0,0.215709037,0.7845243890000001,0.7033,0.8127,0.7587,0.00029762678777683693
151,2.0,0.183618074,0.816264992,0.752,0.7999,0.7095,0.00014323443020468457
152,2.0,0.224948741,0.7749268559999999,0.6752,0.7252,0.6577,0.00016050938380600925
153,2.0,0.19268207399999998,0.8071164340000001,0.7095,0.7739,0.7095,0.000249581971997448
154,2.0,0.181404444,0.818468438,0.7734,0.752,0.7551,0.00015528791851880227
155,2.0,0.16223051900000002,0.838254672,0.7592,0.9391,0.7696,0.0005791461863958684
156,2.0,0.169982519,0.830060045,0.8034,0.7357,0.7425,5.128084766194421e-05
158,2.0,0.234955852,0.76524871,0.7561,0.7068,0.5894,0.00026738587640314155
159,2.0,0.230485037,0.76824262,0.7136,0.6456,0.6539,0.0016534350352846994
161,2.0,0.219550815,0.780745612,0.6539,0.8883,0.8576,0.0003798158876930585
162,2.0,0.247723556,0.751201738,0.6067,0.5872,0.8834,0.0014286051471791615
163,2.0,0.231003259,0.7685639559999999,0.6386,0.6793,0.7163,0.0005627917218963898
164,2.0,0.23315259300000002,0.7657088809999999,0.6018,0.6539,0.7618,0.001484683901395893
165,2.0,0.220172148,0.779770408,0.6434,0.7141,0.742,7.366241132916356e-05
166,2.0,0.22834607399999998,0.771012603,0.6037,0.6958,0.7136,0.0008311018429265173
167,2.0,0.234573333,0.764436972,0.6299,0.5760000000000001,0.6426,0.0012929978045826468
168,2.0,0.232016296,0.76796495,0.6581,0.8169,0.6087,2.441978899067134e-05
170,2.0,0.25142311100000003,0.7473938509999999,0.6212,0.7618,0.5457,0.0015803827467616098
171,2.0,0.220375407,0.77824882,0.7042,0.728,0.6005,0.0017646608538938492
172,2.0,0.16534933300000001,0.834679669,0.7793,0.9297,0.7618,3.4747471183654124e-05
173,2.0,0.150932741,0.8498082109999999,0.8051,0.9027,0.7712,0.0008726658484895199
174,2.0,0.17607822199999998,0.824710417,0.8223,0.741,0.7628,0.0009571770294922771
175,2.0,0.224335704,0.776102475,0.7976,0.6222,0.7238,0.0005649080436725207
177,2.0,0.231275852,0.768600904,0.6954,0.6907,0.8799,0.0001603227898077775
178,2.0,0.219369481,0.780499292,0.6243,0.752,0.792,0.00016810385554502197
180,2.0,0.19278163,0.8072026459999999,0.7104,0.747,0.8751,1.94792395520561e-05
181,2.0,0.235742815,0.763382274,0.6024,0.7309,0.6566,0.0011447860971041087
182,2.0,0.22301422199999998,0.7760509720000001,0.609,0.6463,0.6911,0.0012031185466562745
183,2.0,0.192672,0.807647142,0.695,0.8340000000000001,0.7386,0.0003953064925283639
184,2.0,0.211581926,0.7873346790000001,0.6419,0.6856,0.7304,0.0013741377014650682
185,2.0,0.220671704,0.778986662,0.6802,0.643,0.7168,0.00043836981379151614
186,2.0,0.21372800000000003,0.786391944,0.742,0.8086,0.8266,0.00015254771885561035
187,2.0,0.224817481,0.775560571,0.748,0.6285,0.7465,0.00048769417618918477
188,2.0,0.226908148,0.7729495759999999,0.674,0.804,0.8034,0.00018403505305609178
189,2.0,0.194638222,0.804397954,0.7290000000000001,0.6902,0.8428,0.001196759054537533
192,2.0,0.16879466699999998,0.83186602,0.8544,0.6873,0.8663,0.000794854139849453
193,2.0,0.24644474100000002,0.753080489,0.7285,0.5781,0.6852,0.0006300400592121111
194,2.0,0.277232593,0.721466405,0.6589,0.579,0.5638,0.0018000285948145142
195,2.0,0.239737185,0.758985458,0.6539,0.7019,0.6342,0.0016801518827408255
196,2.0,0.20868355600000002,0.791029482,0.6157,0.8109999999999999,0.7006,0.00036263874228298197
197,2.0,0.15897540699999999,0.84202785,0.6877,0.9592,0.8229,0.0011928985291872853
198,2.0,0.19119525899999998,0.808891059,0.6668,0.7415,0.7581,0.0001067229154632634
199,2.0,0.200363259,0.799720109,0.6644,0.8505,0.9243,0.00010425734052154136
200,2.0,0.19278963,0.807170176,0.6426,0.7739,0.8919,4.979371114867293e-05
201,2.0,0.159907556,0.840921648,0.745,0.9019,0.8656,0.0009870389930564396
203,2.0,0.20222874100000002,0.7980988729999999,0.7136,0.6864,0.8074,0.0004106615728555854
204,2.0,0.20545363,0.794910146,0.7059,0.7886,0.8409,0.0004578411200847068
205,2.0,0.207641778,0.792289075,0.7633,0.6459999999999999,0.7290000000000001,8.72673471167024e-05
206,2.0,0.193437037,0.806490556,0.7285,0.7976,0.8253,8.977228477077563e-05
207,2.0,0.160228741,0.839422454,0.8309,0.6692,0.7618,0.0004153571538221655
209,2.0,0.088909037,0.9119346559999999,0.8926,0.8537,0.9175,0.0009260249901083342
210,2.0,0.156282667,0.8442077840000001,0.8352,0.6963,0.8358,0.0005812977650418885
211,2.0,0.22823111100000001,0.771292513,0.7224,0.6015,0.6566,0.000617252142175875
212,2.0,0.271054519,0.727762127,0.6143,0.5641,0.5897,0.0016233779217296846
213,2.0,0.213929481,0.785432415,0.6668,0.7853,0.7028,0.0008117643195825955
214,2.0,0.187803556,0.81243919,0.6475,0.8390000000000001,0.7612,0.0002988759699617207
215,2.0,0.151179852,0.8496458640000001,0.6902,0.9486,0.8505,0.0009727808675909787
216,2.0,0.191923852,0.8077423109999999,0.6692,0.7440000000000001,0.7415,0.0004131256699339113
218,2.0,0.177377185,0.8223367859999999,0.7352,0.7886,0.7556,0.00034770370427919203
219,2.0,0.165758815,0.8347446079999999,0.8109999999999999,0.8717,0.7826,0.0006034501880891283
220,2.0,0.18965244399999998,0.8100375679999999,0.7275,0.695,0.7937,0.00038253709498451154
223,2.0,0.186446815,0.8133147470000001,0.7926,0.7118,0.7759999999999999,0.0002930822525141936
224,2.0,0.171721481,0.8291923259999999,0.8022,0.8919,0.8421,0.0011032605325841957
225,2.0,0.131643556,0.868883475,0.8557,0.8079999999999999,0.8897,0.0006069293360365224
226,2.0,0.087640889,0.91365218,0.9085,0.9726,0.8983,0.0014172807444020094
227,2.0,0.080438815,0.920299468,0.9175,0.8799,0.9145,0.0008028644662724593
228,2.0,0.144227259,0.856339057,0.9027,0.6941,0.8086,0.0006617598024193332
229,2.0,0.20617866699999998,0.793585615,0.7755,0.6512,0.6967,0.00029694087346981876
230,2.0,0.220805926,0.778757136,0.7118,0.6814,0.6843,0.0005607563180723033
231,2.0,0.17178963,0.828190251,0.72,0.8813,0.7988,2.4292137274235196e-05
232,2.0,0.156207704,0.845150519,0.7337,0.9584,0.8848,0.0016096650875325163
233,2.0,0.160825778,0.839969957,0.7362,0.846,0.7903,0.0009482357526468015
234,2.0,0.215262815,0.7842859059999999,0.7037,0.6818,0.7141,0.0005750702383245445
235,2.0,0.18611792600000002,0.813259885,0.7475,0.7028,0.8259,0.0007644707014397214
236,2.0,0.19497037,0.804790947,0.7247,0.804,0.7831,0.0002964897080868462
238,2.0,0.19296148100000002,0.806249834,0.6989,0.6902,0.7113,0.0009772581871026601
241,2.0,0.21669274100000002,0.783311821,0.6728,0.7576,0.7505,5.824023647897465e-06
242,2.0,0.22556355600000003,0.774218126,0.6684,0.7465,0.6171,0.00028190563821148197
243,2.0,0.17948148100000003,0.820641655,0.7798,0.7881,0.7233,0.00015007095775253755
244,2.0,0.15798785199999998,0.8423973309999999,0.7864,0.9122,0.7163,0.00045745539528712373
245,2.0,0.12270548099999999,0.8779413420000001,0.8284,0.8904,0.741,0.000737292877125651
246,2.0,0.175525333,0.8245603859999999,0.871,0.7042,0.6208,0.00010396802161523913
247,2.0,0.17702370399999998,0.823132848,0.9297,0.7509999999999999,0.7252,0.00019022662105929778
248,2.0,0.17639940699999998,0.824076702,0.873,0.8223,0.7712,0.0005780823909630889
249,2.0,0.146840889,0.85271367,0.8098,0.9049,0.8883,0.0005221077689457986
250,2.0,0.17501837,0.8255770170000001,0.7275,0.7886,0.8121,0.0007216972819140934
251,2.0,0.21446429600000003,0.7857985359999999,0.7238,0.7299,0.7755,0.0003345895019941584
252,2.0,0.258021926,0.742999273,0.7728,0.6752,0.6902,0.0013763196458013984
253,2.0,0.20391377800000002,0.795521468,0.6902,0.705,0.7723,0.0007094131067627001
254,2.0,0.176649778,0.823987131,0.7256,0.9085,0.8187,0.0007735578165666892
255,2.0,0.145761185,0.85460026,0.7859,0.8440000000000001,0.8724,0.0004231193826049871
256,2.0,0.193753481,0.805938575,0.6868,0.6589,0.7734,0.0003819476955782112
257,2.0,0.213092741,0.786039258,0.6593,0.6524,0.7691,0.001103053746261175
258,2.0,0.245961185,0.7528408870000001,0.6147,0.596,0.6531,0.0015886821423111478
259,2.0,0.245663407,0.753364877,0.6243,0.6652,0.5894,0.001288172957559294
260,2.0,0.27128563,0.727082507,0.6282,0.6057,0.461,0.0022393726090512893
261,2.0,0.238280889,0.760419713,0.7006,0.7815,0.5399,0.0017058755402554252
264,2.0,0.18795970399999998,0.812052915,0.8472,0.7576,0.6543,1.5539869218430985e-05
265,2.0,0.183608296,0.8168371259999999,0.9213,0.7633,0.7623,0.000545598390842998
266,2.0,0.183356148,0.8169524490000001,0.8792,0.8193,0.7566,0.0003778844342540609
268,2.0,0.230873778,0.768100426,0.6628,0.6636,0.6317,0.0013337160672180005
269,2.0,0.23809007399999998,0.7612370479999999,0.7994,0.6397,0.6831,0.0008831463891442247
270,2.0,0.268677926,0.731821932,0.8485,0.7275,0.6628,0.0006834991281831255
271,2.0,0.224401778,0.775582964,0.6976,0.7168,0.748,1.9672556701537873e-05
272,2.0,0.169296,0.831906327,0.7623,0.787,0.8346,0.0014473591074558483
274,2.0,0.152787556,0.847294625,0.7914,0.7401,0.8703,9.700164413545193e-05
275,2.0,0.170942222,0.828794855,0.7525,0.7285,0.8278,0.00031713471241321675
276,2.0,0.219773926,0.7793550220000001,0.6531,0.6852,0.6408,0.0011164097548474492
277,2.0,0.237680593,0.761221374,0.5641,0.662,0.5664,0.0014403844240580882
278,2.0,0.27433777800000003,0.7249081709999999,0.4836,0.5894,0.4848,0.0010391212014892975
279,2.0,0.26540711100000003,0.734333279,0.6047,0.5760000000000001,0.616,0.00035340663364353056
280,2.0,0.22502103699999998,0.775005231,0.7141,0.857,0.7141,3.389511361476847e-05
281,2.0,0.20004325899999997,0.799772732,0.7313,0.8447,0.6493,0.00023002368824346278
282,2.0,0.19328444399999997,0.8071097159999999,0.7618,0.7445,0.6636,0.0004885984868747482
283,2.0,0.215890074,0.7848423659999999,0.768,0.7186,0.745,0.0009341037215742955
284,2.0,0.244234667,0.755778816,0.7214,0.7571,0.6989,1.784019378926091e-05
287,2.0,0.234307259,0.764880349,0.8045,0.6375,0.7505,0.001060989554294404
288,2.0,0.247758222,0.753345843,0.8371,0.7367,0.6941,0.0014676996575959012
289,2.0,0.28097037,0.718447863,0.624,0.7266,0.565,0.0008091001757465973
290,2.0,0.221462222,0.778763854,0.6512,0.6859999999999999,0.6306,0.0002903853947598924
292,2.0,0.17726992600000002,0.823383647,0.846,0.7546,0.7965,0.0007943954167403129
293,2.0,0.172906667,0.827397547,0.9063,0.7182,0.8217,0.00036781096868063483
296,2.0,0.202314667,0.79764542,0.8479,0.6692,0.7909,5.003602090794243e-05
297,2.0,0.219499852,0.780266407,0.743,0.6123,0.698,0.00029947592015056734
298,2.0,0.20366429600000002,0.796365675,0.7566,0.775,0.7214,3.763613743484433e-05
299,2.0,0.23382251899999998,0.7673424320000001,0.782,0.7623,0.6601,0.0015204714689337432
300,2.0,0.266340741,0.734378065,0.7191,0.6397,0.5301,0.0009797545538780855
301,2.0,0.333568593,0.665712937,0.5885,0.6034,0.4087,0.0010780854450335286
302,2.0,0.36703585200000005,0.630447715,0.4859,0.3773,0.3487,0.003975632755743267
303,2.0,0.352653037,0.64448685,0.4719,0.4982,0.462,0.004418207180188776
304,2.0,0.27153363,0.726543961,0.6822,0.7561,0.6261,0.002638981124139017
305,2.0,0.209262815,0.791860253,0.8876,0.7734,0.6668,0.001420279735548227
306,2.0,0.20632829600000002,0.7957039690000001,0.8223,0.7875,0.9726,0.0025605864361268557
307,2.0,0.298931259,0.700034305,0.6535,0.6652,0.6063,0.0014755129411768808
308,2.0,0.289939852,0.7080856179999999,0.5138,0.6034,0.5826,0.0027807925927988146
310,2.0,0.21583940699999998,0.784217608,0.7638,0.8057,0.747,7.27083208579363e-05
311,2.0,0.209477926,0.7913519379999999,0.8609,0.6967,0.6756,0.001049767017637964
312,2.0,0.218682667,0.782192184,0.8744,0.7707,0.6628,0.0011197127761658837
313,2.0,0.19688059300000002,0.803881801,0.8390000000000001,0.7602,0.7002,0.0009492909688832854
314,2.0,0.19115170399999998,0.809776692,0.8690000000000001,0.8583,0.8057,0.0011477999083278558
315,2.0,0.201188148,0.798705717,0.8074,0.6835,0.7712,0.0001328660807100884
317,2.0,0.251106963,0.749364413,0.8447,0.6885,0.6093,0.0006294303414654706
318,2.0,0.31138637,0.682266777,0.7118,0.5635,0.4433,0.009216856483075901
321,2.0,0.37616177799999995,0.6215656310000001,0.3598,0.5396,0.3827,0.003642917217726987
322,2.0,0.28194400000000003,0.717036,0.6157,0.7633,0.5638,0.001420502022126437
323,2.0,0.230600296,0.7688214729999999,0.8241,0.9012,0.7299,0.0007515352514355732
325,2.0,0.199413037,0.800356063,0.6459999999999999,0.7168,0.7242,0.0002884133900142387
327,2.0,0.192736889,0.807179133,0.7859,0.7546,0.8717,0.00010402804098903025
328,2.0,0.21138192600000003,0.788714072,0.7623,0.6797,0.7931,0.0001217293936887903
329,2.0,0.209596148,0.7910328409999999,0.7607,0.6278,0.8086,0.0007957817999095085
330,2.0,0.177191407,0.823678111,0.7386,0.7509999999999999,0.8415,0.0010567682537559664
331,2.0,0.15472207400000001,0.846120125,0.8121,0.7445,0.8862,0.0009963574986341752
332,2.0,0.191184889,0.809544927,0.7352,0.7965,0.8063,0.0009023273552563415
333,2.0,0.225078815,0.7747869009999999,0.6958,0.6759999999999999,0.7971,0.00017328730017884342
334,2.0,0.24612355600000002,0.753817211,0.6093,0.6859999999999999,0.8703,7.8571230698902e-05
335,2.0,0.255460148,0.745192643,0.6448,0.7525,0.8583,0.0008767710663794548
336,2.0,0.26817629600000004,0.7311288770000001,0.5502,0.6773,0.7024,0.0009494458791128443
337,2.0,0.266824,0.7320727309999999,0.5527,0.64,0.643,0.0015047805711045216
338,2.0,0.23761422199999999,0.76240595,0.5995,0.919,0.657,2.6459045514788534e-05
339,2.0,0.172665185,0.827398667,0.7654,0.8284,0.7224,7.71779439742674e-05
340,2.0,0.186845037,0.812033882,0.6802,0.7475,0.6907,0.0013786806340871688
341,2.0,0.196255111,0.802193388,0.5906,0.6744,0.745,0.0019303401131798808
342,2.0,0.27892385199999997,0.7205236709999999,0.4984,0.4945,0.6389,0.0007661839897665872
343,2.0,0.20224,0.797623028,0.6501,0.7898,0.6928,0.0001716957480947509
344,2.0,0.16416266699999998,0.837139513,0.7435,0.9568,0.7804,0.0015579347183814313
345,2.0,0.164227556,0.8368517659999999,0.7571,0.8371,0.8498,0.0012914065398401996
346,2.0,0.203669926,0.79681353,0.7285,0.6712,0.8193,0.0006071050382055435
347,2.0,0.20473955600000002,0.795406145,0.6885,0.7290000000000001,0.7654,0.00018321167750674406
349,2.0,0.160313481,0.840150218,0.8127,0.8253,0.7509999999999999,0.0005522287061988476
350,2.0,0.196712,0.803910912,0.855,0.7445,0.7046,0.0007754528886277094
351,2.0,0.24500829600000001,0.754637905,0.6659999999999999,0.6296,0.6501,0.0004686130961777932
352,2.0,0.26640029600000004,0.732275386,0.5681,0.5524,0.5516,0.0018052324623075244
353,2.0,0.263859259,0.7363318320000001,0.5627,0.7046,0.6624,0.00025958487196408556
