case-name,rock_type,porosity,esv,kx,ky,kz,delta_esv
2,1.0,0.195065778,0.805821013,0.8629,0.7342,0.7168,0.0011016937480886457
3,1.0,0.22593451899999997,0.774464446,0.7644,0.7571,0.71,0.0005154150518177129
4,1.0,0.24342251899999998,0.7558773440000001,0.7415,0.5888,0.72,0.0009254002631356855
5,1.0,0.254325333,0.743105639,0.7266,0.7091,0.7357,0.0034452397455525044
6,1.0,0.23335437,0.766012302,0.71,0.7261,0.8057,0.0008261026675387598
7,1.0,0.230392,0.768416164,0.6945,0.6127,0.7988,0.0015486273531459473
8,1.0,0.218824296,0.7812326540000001,0.753,0.9543,0.7864,7.290293298734694e-05
10,1.0,0.175602074,0.825298227,0.7971,0.9078,0.8229,0.0010920709181890115
11,1.0,0.202258963,0.7977439479999999,0.7826,0.7037,0.7294,3.6490538469551288e-06
12,1.0,0.197592889,0.802204584,0.8086,0.7766,0.7252,0.0002523993085598376
14,1.0,0.222888,0.776494349,0.7233,0.7136,0.674,0.0007948030657099579
15,1.0,0.21839525899999998,0.7812136209999999,0.7214,0.7122,0.6547,0.0005004063812351901
18,1.0,0.24659555600000002,0.7533995859999999,0.6113,0.6822,0.6285,6.448063903445714e-06
19,1.0,0.252805926,0.747290844,0.6328,0.7787,0.6357,0.0001295111984519945
20,1.0,0.250723556,0.7484743009999999,0.6452,0.631,0.6357,0.001070556810404723
21,1.0,0.267223704,0.732423178,0.6201,0.643,0.6008,0.00048189058779260805
22,1.0,0.26622074100000004,0.7336301470000001,0.6346,0.6612,0.5839,0.00020321097683124317
23,1.0,0.247946074,0.7519709290000001,0.7086,0.7376,0.6497,0.00011036043710503554
25,1.0,0.214493037,0.786412097,0.7965,0.7145,0.7228,0.0011522927773207144
26,1.0,0.239298667,0.7613848409999999,0.7571,0.7391,0.7159,0.0008985234682110697
27,1.0,0.25389007399999997,0.745596832,0.7665,0.5826,0.6809999999999999,0.0006876922315599802
28,1.0,0.259767704,0.739779196,0.7118,0.5647,0.6932,0.0006121051492193946
29,1.0,0.233764444,0.7659182529999999,0.7247,0.7702,0.7271,0.0004141063378166988
30,1.0,0.23008829600000003,0.7690218879999999,0.7159,0.6471,0.7266,0.0011557377234000892
31,1.0,0.221752593,0.778364143,0.768,0.8834,0.7006,0.0001499985723690958
33,1.0,0.17807288899999998,0.8231093359999999,0.7859,0.8434,0.7842,0.0014383574701186247
34,1.0,0.20804977800000002,0.79208754,0.7440000000000001,0.6937,0.7357,0.00017339221100698537
35,1.0,0.201489778,0.798814322,0.7771,0.7686,0.782,0.00038083419801234473
36,1.0,0.210224296,0.7902311809999999,0.7551,0.7396,0.7728,0.0005767169054366433
37,1.0,0.21378340699999998,0.785996712,0.7352,0.7275,0.7837,0.0002796697525309452
38,1.0,0.219048593,0.7804511470000001,0.7299,0.6945,0.7362,0.0006405776281544226
41,1.0,0.25119229600000004,0.7483903279999999,0.6278,0.6497,0.3927,0.0005573874277340833
42,1.0,0.258172444,0.741197777,0.6478,0.7182,0.3865,0.0008489560611577665
43,1.0,0.252575704,0.7462439829999999,0.6601,0.611,0.3906,0.0015791739796480854
44,1.0,0.267712593,0.7318510429999999,0.6335,0.607,0.3704,0.0005958917165977338
45,1.0,0.273409185,0.726241659,0.6215,0.7313,0.3741,0.00048054006848402233
46,1.0,0.256054222,0.743878189,0.6928,0.7675,0.6299,9.085205131715195e-05
47,1.0,0.219882667,0.7802753640000001,0.8409,0.7675,0.6577,0.00020257337366469454
48,1.0,0.227471407,0.772606967,0.7546,0.745,0.6486,0.00010145126110560956
49,1.0,0.23961570399999998,0.760518241,0.7285,0.7435,0.6831,0.00017615434814288782
50,1.0,0.253339852,0.7457916490000001,0.7271,0.6044,0.6789,0.0011631784585347483
51,1.0,0.253349926,0.745578918,0.695,0.6041,0.6924,0.0014346158090650133
52,1.0,0.226276741,0.773300023,0.7068,0.8383,0.747,0.0005470121197429958
53,1.0,0.22320444399999997,0.7761147909999999,0.7033,0.6958,0.7691,0.0008763760229340686
54,1.0,0.21747555600000001,0.782313105,0.7592,0.8377,0.7581,0.00027007335249457407
55,1.0,0.200436148,0.799982104,0.7809,0.9584,0.7299,0.0005231001863751187
56,1.0,0.192774815,0.808131945,0.7696,0.8157,0.7196,0.0011233048929214162
57,1.0,0.23196977800000002,0.767543966,0.7154,0.6181,0.6434,0.0006331209190358694
58,1.0,0.22652503699999998,0.773107445,0.7371,0.7037,0.6478,0.0004751517729475765
59,1.0,0.22595911100000002,0.774155426,0.7592,0.7145,0.6512,0.0001479728030232911
60,1.0,0.22139970399999997,0.7784066890000001,0.7581,0.7597,0.6728,0.0002486603215983481
61,1.0,0.219717926,0.77957895,0.7707,0.71,0.6712,0.0009011151523648292
62,1.0,0.218434667,0.7820466309999999,0.7415,0.8181,0.705,0.000615812881761944
63,1.0,0.20722370399999998,0.7934210279999999,0.7242,0.8358,0.7787,0.0008132584226508277
64,1.0,0.23270607399999998,0.767596589,0.6941,0.7024,0.7686,0.00039445509698982854
65,1.0,0.241551407,0.758282325,0.6928,0.7391,0.7638,0.0002192211858977889
66,1.0,0.23790133300000002,0.7613422940000001,0.7011,0.6605,0.7691,0.0009924869741306946
67,1.0,0.25515437,0.7446574570000001,0.6609,0.655,0.7271,0.0002526335557608725
68,1.0,0.270257185,0.729343055,0.6226,0.6989,0.6708,0.0005478094361231666
69,1.0,0.264621926,0.7349390029999999,0.6589,0.7113,0.6736,0.0005970683863496161
70,1.0,0.226716148,0.773362722,0.7787,0.7104,0.7686,0.00010199359497287568
71,1.0,0.22899763,0.77114584,0.7294,0.7505,0.7691,0.00018608243707478412
72,1.0,0.230385778,0.769882889,0.7299,0.782,0.7909,0.0003490930810788158
73,1.0,0.24244948100000002,0.756720431,0.747,0.6371,0.728,0.0010957526649124532
75,1.0,0.214753778,0.785277905,0.7654,0.8976,0.7777,4.034785410276646e-05
76,1.0,0.211945778,0.787838516,0.7728,0.752,0.7965,0.00027371974412184825
77,1.0,0.21507407399999998,0.7847561540000001,0.7959,0.7853,0.7275,0.0002162904732489387
78,1.0,0.21124414800000002,0.78878237,0.7793,0.919,0.6818,3.3620035823170534e-05
79,1.0,0.20877185199999998,0.7916172920000001,0.7561,0.7771,0.6809999999999999,0.0004918227454162916
80,1.0,0.248256593,0.7508915979999999,0.6907,0.5875,0.6411,0.0011331113676132801
81,1.0,0.24535407399999998,0.753894466,0.7082,0.6759999999999999,0.6419,0.0009957782505805738
82,1.0,0.2366,0.763122518,0.7318,0.7196,0.6781,0.0003634817919832271
83,1.0,0.22161688899999998,0.778703393,0.7561,0.7440000000000001,0.7892,0.0004114709009918447
84,1.0,0.208904,0.791584823,0.8022,0.7440000000000001,0.768,0.0006179060442727198
85,1.0,0.19981185199999998,0.80141412,0.7881,0.8603,0.9726,0.0015321046719626796
86,1.0,0.185879111,0.815730925,0.7826,0.8962,0.9751,0.0019776375004670606
87,1.0,0.21391437,0.78689914,0.7376,0.7376,0.899,0.0010348872552218933
88,1.0,0.228359704,0.771608251,0.7168,0.6984,0.8092,4.15284170177403e-05
89,1.0,0.226387852,0.77299884,0.7205,0.6756,0.792,0.0007927848620081837
90,1.0,0.23883674100000002,0.760887722,0.6375,0.6577,0.7959,0.0003619946138255957
91,1.0,0.256290963,0.743323968,0.6346,0.7024,0.7205,0.0005177683486990029
92,1.0,0.250663111,0.7489837359999999,0.6616,0.7391,0.7371,0.00047128735443873425
93,1.0,0.21883288899999997,0.781514803,0.7665,0.705,0.7386,0.000445092983439692
94,1.0,0.220006222,0.7803682940000001,0.7435,0.7755,0.6976,0.0004801525480887194
95,1.0,0.22800385199999998,0.7721994190000001,0.7391,0.7028,0.6818,0.00026330571794518895
96,1.0,0.241968593,0.757292566,0.7445,0.6386,0.6426,0.0009746838893181916
97,1.0,0.237002963,0.7622223290000001,0.7396,0.612,0.6324,0.0010153486349644917
99,1.0,0.209696296,0.790041962,0.7937,0.748,0.7777,0.0003311916655271867
100,1.0,0.208803556,0.791096661,0.7892,0.7793,0.8063,0.00012611659311251902
102,1.0,0.192457481,0.8082719,0.7782,0.7886,0.9205,0.0009032106456800505
103,1.0,0.225333333,0.7745394609999999,0.7337,0.6422,0.8524,0.00016420740096210484
104,1.0,0.235122074,0.7648120509999999,0.7271,0.6732,0.7994,8.6124854386377e-05
105,1.0,0.223230815,0.7770284159999999,0.7561,0.7095,0.8321,0.0003337297681291456
106,1.0,0.210210667,0.790702548,0.7994,0.7396,0.846,0.0011562766953703175
107,1.0,0.20043111100000002,0.800277688,0.8352,0.7233,0.8241,0.0008864764621925931
108,1.0,0.200376296,0.8005206490000001,0.8115,0.8169,0.8016,0.0011217088682003826
109,1.0,0.188411556,0.8127683640000001,0.8005,0.9446,0.7815,0.0014538403161394842
110,1.0,0.20632829600000002,0.794036829,0.7535,0.7607,0.7702,0.0004600453791660906
113,1.0,0.222989333,0.776286096,0.657,0.6993,0.7425,0.0009325110075998573
114,1.0,0.241427852,0.758004655,0.6117,0.7182,0.6664,0.0007481068234527772
115,1.0,0.239496593,0.759650522,0.6321,0.7219,0.6672,0.0011214742657949914
116,1.0,0.229824296,0.7694820590000001,0.6802,0.7118,0.6597,0.0009006321497774869
117,1.0,0.23037866699999998,0.769455188,0.6789,0.8175,0.674,0.00021587889118453843
123,1.0,0.198445037,0.800853182,0.8109999999999999,0.8016,0.746,0.0008755244897661096
125,1.0,0.183148444,0.8171058390000001,0.8169,0.7859,0.72,0.00031129646278114855
126,1.0,0.213295407,0.786332603,0.7937,0.6411,0.7485,0.00047284584748839733
127,1.0,0.236809185,0.76320985,0.7759999999999999,0.6486,0.705,2.4941337901191305e-05
129,1.0,0.230804444,0.76972614,0.8409,0.6797,0.7525,0.0006897907766902714
130,1.0,0.21974044399999998,0.7809236340000001,0.8785,0.7177,0.7826,0.000851098836141665
131,1.0,0.21648592600000002,0.7842803079999999,0.8278,0.7525,0.7771,0.0009779454197780969
132,1.0,0.204404148,0.7966534209999999,0.8302,0.9122,0.7290000000000001,0.0013292791777903595
133,1.0,0.207068148,0.7936214429999999,0.7853,0.8428,0.7561,0.0008696724671365447
134,1.0,0.20261600000000002,0.7971919670000001,0.7592,0.7323,0.8333,0.00024082876004525403
135,1.0,0.192301926,0.807728875,0.7551,0.7853,0.7848,3.813429917882934e-05
136,1.0,0.197508148,0.8025796629999999,0.6890000000000001,0.7515,0.9351,0.00010942291785411573
137,1.0,0.21263970399999998,0.787390661,0.6527,0.7546,0.7926,3.856557176458979e-05
138,1.0,0.208468741,0.7915064479999999,0.6486,0.7766,0.9551,3.134557191261725e-05
139,1.0,0.223500741,0.7759983490000001,0.6527,0.7266,0.6881,0.0006450875441207015
140,1.0,0.22421037,0.775493393,0.6765,0.8259,0.6852,0.00038185222970824257
141,1.0,0.222423407,0.777269138,0.6894,0.7242,0.7445,0.0003954015627114788
144,1.0,0.18720325899999998,0.8130986570000001,0.7581,0.9551,0.8163,0.0003714532610313071
145,1.0,0.187422815,0.8129161559999999,0.7971,0.8302,0.8576,0.00041715544843891995
146,1.0,0.184239111,0.815859683,0.7712,0.7965,0.8352,0.00012110656606878973
147,1.0,0.190385778,0.8098673829999999,0.7566,0.8926,0.7587,0.0003126933706457867
148,1.0,0.184564148,0.81525172,0.7994,0.7712,0.7561,0.00022580807496799088
149,1.0,0.20627437,0.7932598000000001,0.8127,0.6728,0.7238,0.000586890459868216
150,1.0,0.228777185,0.770678951,0.8045,0.6692,0.6589,0.0007051969799416016
156,1.0,0.19317807399999998,0.807420975,0.782,0.8544,0.8157,0.0007424798219972552
157,1.0,0.18460474100000002,0.815337932,0.7576,0.7445,0.8636,7.030578037729356e-05
158,1.0,0.174037037,0.826220808,0.768,0.8109999999999999,0.8466,0.00031217501455924637
159,1.0,0.173671407,0.826847805,0.7182,0.8229,0.8596,0.000628335996597962
160,1.0,0.183932741,0.8165415420000001,0.7019,0.7982,0.9056,0.0005811812626587379
161,1.0,0.179734815,0.820351669,0.5465,0.7942,0.8247,0.00010543419564978585
162,1.0,0.22891199999999998,0.7708782470000001,0.6375,0.7546,0.7077,0.0002720221297697846
163,1.0,0.21447348100000002,0.785919457,0.6902,0.9344,0.7607,0.0005002224501601502
164,1.0,0.20372355600000003,0.796355598,0.698,0.7848,0.7903,9.940517592408612e-05
165,1.0,0.20216829600000003,0.797635344,0.7033,0.8115,0.8466,0.00024611706831846646
166,1.0,0.18872651899999998,0.811304998,0.7299,0.8358,0.9012,3.88487985101986e-05
169,1.0,0.17620503699999998,0.823998328,0.7787,0.7942,0.8511,0.000246863611862064
170,1.0,0.185553778,0.8152685140000001,0.7612,0.8772,0.8377,0.0010096332671062091
171,1.0,0.180840593,0.819395498,0.8098,0.743,0.8205,0.00028821130293141327
172,1.0,0.202566222,0.7977260340000001,0.8296,0.6902,0.7505,0.00036649563645653124
173,1.0,0.221680593,0.778597028,0.8163,0.6976,0.7309,0.00035669289176538564
174,1.0,0.21828651899999998,0.7816704329999999,0.8241,0.7525,0.6426,5.506877013945344e-05
175,1.0,0.21569837,0.784346366,0.8492,0.7136,0.6389,5.703927964549771e-05
176,1.0,0.206337185,0.793699818,0.8897,0.7707,0.6317,4.662307380493807e-05
177,1.0,0.20635763,0.793015719,0.8557,0.6945,0.608,0.0007895886405359553
179,1.0,0.193509037,0.806674177,0.767,0.8421,0.6928,0.00022717427523113749
180,1.0,0.18648177800000001,0.8131904670000001,0.7381,0.7495,0.7455,0.000402885874140788
181,1.0,0.173399704,0.826393232,0.7323,0.8409,0.7787,0.0002505007571398626
182,1.0,0.170469037,0.8295763620000001,0.7011,0.8175,0.8296,5.472851771055774e-05
183,1.0,0.17979229600000002,0.820108707,0.6765,0.7782,0.8485,0.00012069747640401834
184,1.0,0.17048888899999998,0.829288615,0.6890000000000001,0.8259,0.9383,0.0002682254608160595
187,1.0,0.20024977800000002,0.7995174540000001,0.7159,0.8402,0.7168,0.00029105087263100354
188,1.0,0.18928237,0.8103824159999999,0.7515,0.8609,0.7381,0.00041347811814580634
189,1.0,0.177813926,0.822222583,0.7759999999999999,0.8772,0.745,4.44047900523822e-05
190,1.0,0.167047111,0.833212944,0.7971,0.8983,0.75,0.000312208533560938
191,1.0,0.17299437,0.827321412,0.8069,0.8151,0.75,0.00038183778748887386
192,1.0,0.17025037,0.830019738,0.7702,0.8278,0.8079999999999999,0.000325529521477383
193,1.0,0.175150815,0.825593811,0.7587,0.8590000000000001,0.8453,0.000902741996404973
194,1.0,0.17384740699999998,0.8264760859999999,0.7959,0.7691,0.8911,0.0003915656777462865
195,1.0,0.18836829600000002,0.812086505,0.8352,0.7723,0.9093,0.0005603539114584171
196,1.0,0.206988148,0.793527394,0.8272,0.7376,0.8365,0.000650106298789637
197,1.0,0.210385778,0.7898113170000001,0.8302,0.7628,0.742,0.00024960923259572635
198,1.0,0.21497244399999998,0.7852812640000001,0.8583,0.6864,0.7247,0.00032318355968657253
199,1.0,0.21737985199999998,0.782539271,0.8590000000000001,0.7205,0.6524,0.00010334132108241447
200,1.0,0.21899674100000002,0.780162281,0.8253,0.6597,0.6253,0.0010767919215559224
203,1.0,0.19424888899999998,0.804876039,0.7294,0.7168,0.7266,0.0010860326322279451
205,1.0,0.163238815,0.8366905379999999,0.7318,0.8079999999999999,0.8229,8.442910745200827e-05
206,1.0,0.167324148,0.832626254,0.7415,0.7831,0.8358,5.956459513122585e-05
207,1.0,0.157190222,0.842933637,0.7581,0.8034,0.8841,0.00014695961441491955
209,1.0,0.23005037,0.7696152959999999,0.6486,0.8962,0.6894,0.0004342284053049642
210,1.0,0.21064325899999997,0.7892190290000001,0.6902,0.7914,0.7271,0.00017446104257682018
211,1.0,0.200799111,0.799570077,0.6777,0.8352,0.7376,0.0004619464330952162
212,1.0,0.19178992600000003,0.808785813,0.7587,0.8911,0.7759999999999999,0.0007123630582213752
213,1.0,0.18162577800000002,0.8193854209999999,0.768,0.899,0.7999,0.001235619320374814
214,1.0,0.185214815,0.815822735,0.7831,0.8302,0.7926,0.0012734031240394408
215,1.0,0.17944029600000003,0.821325753,0.7948,0.8133,0.792,0.0009335688753246295
216,1.0,0.181938963,0.818593838,0.7864,0.8133,0.7937,0.0006512973676803674
219,1.0,0.19860088899999997,0.8014118809999999,0.804,0.7826,0.7771,1.5934632101038433e-05
220,1.0,0.204876148,0.7951038429999999,0.8340000000000001,0.7556,0.6765,2.5164633094289983e-05
221,1.0,0.219583704,0.780458985,0.8217,0.6809999999999999,0.6924,5.470029293177284e-05
222,1.0,0.229067259,0.7704147170000001,0.8022,0.6505,0.672,0.000671944480303107
225,1.0,0.195105778,0.805253357,0.7633,0.8205,0.7535,0.0004461890645800486
228,1.0,0.149837037,0.8505628470000001,0.7848,0.8390000000000001,0.8346,0.00047036158642918557
229,1.0,0.16072563,0.839485154,0.7702,0.7686,0.8057,0.0002511502883138965
230,1.0,0.154909037,0.845017282,0.7842,0.8145,0.7881,8.718706414558666e-05
231,1.0,0.23967525899999997,0.7598229459999999,0.664,0.7999,0.6877,0.0006599745778891313
233,1.0,0.203305481,0.7965280220000001,0.6937,0.8028,0.8175,0.0002089847438751266
234,1.0,0.197889481,0.802571825,0.7337,0.8098,0.8145,0.0005751152603947464
235,1.0,0.18869096300000002,0.811249016,0.7931,0.9313,0.8016,7.398044057534786e-05
236,1.0,0.18611703699999999,0.8143123440000001,0.7602,0.8518,0.7587,0.0005275709401968615
237,1.0,0.197907556,0.8024049990000001,0.7342,0.8022,0.7299,0.0003896745348221329
238,1.0,0.19645185199999998,0.80348433,0.7809,0.8057,0.7077,7.942025646980058e-05
239,1.0,0.201368296,0.798430286,0.753,0.7618,0.7131,0.0002522038619192524
243,1.0,0.202038222,0.7989822670000001,0.846,0.8284,0.8133,0.00127886952500132
244,1.0,0.216882963,0.7841358740000001,0.8472,0.7396,0.8133,0.0013010022153304912
245,1.0,0.224211556,0.775857275,0.8409,0.6781,0.7696,8.872393051525194e-05
247,1.0,0.21470163,0.7858701929999999,0.8086,0.6902,0.7109,0.0007281601768763582
248,1.0,0.20856651899999998,0.791544516,0.7909,0.7612,0.6558,0.0001402960610911804
249,1.0,0.195972148,0.8042076159999999,0.7931,0.8022,0.7228,0.00022357931948851343
250,1.0,0.174242963,0.8264794440000001,0.7909,0.9175,0.748,0.0008748420753694842
251,1.0,0.167456296,0.832634092,0.7954,0.792,0.7551,0.00010856847462274763
253,1.0,0.165720889,0.834385205,0.8063,0.8649,0.7815,0.00012716847227888526
254,1.0,0.221873481,0.7775176970000001,0.7371,0.8290000000000001,0.491,0.0007824203200044103
255,1.0,0.206468741,0.793305705,0.7228,0.9289,0.7163,0.0002842408505548446
256,1.0,0.187049778,0.812617213,0.8063,0.8302,0.7686,0.00040963024670899863
257,1.0,0.180784,0.81951306,0.882,0.8358,0.8028,0.00036261498798860275
258,1.0,0.175514963,0.825233288,0.782,0.5737,0.8327,0.0009075373917307096
259,1.0,0.189995556,0.810212231,0.8199,0.8377,0.745,0.0002565257530857495
260,1.0,0.20779525899999998,0.792408876,0.7691,0.7859,0.7104,0.0002576795990166116
261,1.0,0.211779259,0.7880198970000001,0.7826,0.7686,0.695,0.0002548067940270894
262,1.0,0.214895704,0.784836767,0.7509999999999999,0.7275,0.7186,0.0003407560006523427
263,1.0,0.213219852,0.786561009,0.7490000000000001,0.7337,0.7168,0.0002785263463460377
264,1.0,0.21028503699999998,0.7902759659999999,0.753,0.782,0.7381,0.0007103866917612764
265,1.0,0.198617185,0.802285198,0.7909,0.8133,0.8157,0.0011260323819147614
266,1.0,0.18044444399999998,0.8205923909999999,0.8309,0.9093,0.8649,0.001265118627296387
267,1.0,0.191132148,0.809820358,0.8365,0.7837,0.8466,0.0011775792518454104
268,1.0,0.204598815,0.795556177,0.8133,0.698,0.8181,0.00019486015726770693
269,1.0,0.205770074,0.79390919,0.7954,0.6873,0.792,0.00040383268056299937
270,1.0,0.214971556,0.784973363,0.7926,0.7304,0.7592,7.016433661855553e-05
271,1.0,0.221015407,0.778196198,0.7959,0.6793,0.7091,0.0010120803506059237
272,1.0,0.22138044399999998,0.777770735,0.7707,0.7182,0.6616,0.0010901614189612573
273,1.0,0.200965333,0.798644137,0.7948,0.8827,0.6958,0.0004887522608577883
274,1.0,0.18952325899999997,0.809792367,0.8005,0.7798,0.6937,0.0008444091796583556
277,1.0,0.218299556,0.7812416109999999,0.7131,0.8157,0.6890000000000001,0.0005869678129542515
278,1.0,0.205006222,0.79526843,0.71,0.9012,0.7337,0.0003454769176822241
279,1.0,0.189168,0.8108772959999999,0.8074,0.8402,0.7367,5.5863606764307476e-05
280,1.0,0.18344740699999998,0.816996115,0.9085,0.8022,0.7313,0.0005431640335259751
281,1.0,0.183786963,0.81691774,0.804,0.5505,0.7576,0.0008633812106090112
282,1.0,0.204410074,0.794735482,0.8511,0.7771,0.6907,0.0010739753886727945
283,1.0,0.230252741,0.76984818,0.7734,0.715,0.6448,0.00013110926842551
284,1.0,0.23428859300000002,0.765319247,0.7644,0.705,0.6512,0.0005121511791713125
285,1.0,0.23085096300000002,0.7688248320000001,0.7247,0.7064,0.6648,0.000421511286375005
286,1.0,0.228086519,0.771346255,0.7163,0.6997,0.6593,0.0007348310580937137
287,1.0,0.22294311100000003,0.77707544,0.7068,0.7028,0.6539,2.3873412954096167e-05
288,1.0,0.211407111,0.7888036429999999,0.6781,0.7755,0.6976,0.0002672532341334924
289,1.0,0.189494815,0.811367697,0.7612,0.9511,0.7275,0.001064165925107539
290,1.0,0.196376889,0.803820221,0.7777,0.7739,0.6989,0.00024527666925184947
291,1.0,0.205700148,0.79384761,0.7859,0.7299,0.715,0.0005693592902745953
295,1.0,0.218275556,0.781117332,0.8472,0.753,0.6797,0.0007766317206270772
296,1.0,0.19758577800000002,0.80277448,0.8690000000000001,0.7649,0.7505,0.0004489676156312527
297,1.0,0.18493037,0.8149203070000001,0.8855,0.7734,0.7734,0.0001832027528739152
298,1.0,0.181501926,0.818781937,0.9198,0.7734,0.8086,0.0003468096126516369
299,1.0,0.172328593,0.82847128,0.8919,0.8919,0.7971,0.0009664137159205526
300,1.0,0.201660444,0.797143823,0.8005,0.8827,0.8447,0.0014977749643160319
301,1.0,0.197574222,0.8027397709999999,0.7561,0.8396,0.8284,0.000391304727002304
302,1.0,0.183434667,0.8165975240000001,0.8340000000000001,0.8765,0.7903,3.942244263763062e-05
304,1.0,0.181794963,0.818518822,0.8151,0.556,0.7723,0.0003835041167071315
305,1.0,0.201820148,0.7983496720000001,0.867,0.7597,0.7309,0.0002127590662362375
306,1.0,0.230758815,0.769155125,0.7649,0.705,0.7168,0.0001118764851364516
307,1.0,0.237890963,0.761459856,0.768,0.698,0.7037,0.0008518216796843975
308,1.0,0.233170963,0.7666169070000001,0.7391,0.6769,0.7122,0.00027663271702616296
309,1.0,0.232823704,0.767269655,0.7337,0.6793,0.7271,0.00012169171608498127
310,1.0,0.230433778,0.770225498,0.7285,0.6535,0.7566,0.0008566852093463256
316,1.0,0.20273007399999998,0.7972893759999999,0.8247,0.8253,0.7561,2.4395752762811374e-05
317,1.0,0.211209481,0.788572998,0.7525,0.7376,0.7337,0.00027576523140225876
318,1.0,0.20722963,0.7924458240000001,0.8855,0.7707,0.72,0.0004093821014020367
320,1.0,0.189207111,0.810666804,0.9175,0.7744,0.7186,0.00015550827062075774
321,1.0,0.18138548100000002,0.819082,0.9634,0.8045,0.7581,0.0005710636559085221
322,1.0,0.175949037,0.82504295,0.9175,0.8883,0.7702,0.0012037932658784205
323,1.0,0.18771763,0.812476138,0.8199,0.8603,0.8358,0.0002385475878294977
324,1.0,0.18842992600000003,0.811910721,0.7793,0.8028,0.8199,0.00041973824678005094
325,1.0,0.180445037,0.819889258,0.8315,0.8696,0.7766,0.00040789820706636364
327,1.0,0.177185185,0.82306455,0.8074,0.5621,0.7831,0.0003035130085741452
328,1.0,0.195492444,0.80474952,0.8643,0.7766,0.721,0.000300760382168472
329,1.0,0.22746548100000002,0.77250508,0.7853,0.7118,0.695,3.81070350591861e-05
330,1.0,0.236457778,0.7627787890000001,0.8115,0.6868,0.6954,0.0009998569535555094
331,1.0,0.23570074100000002,0.764269027,0.8028,0.6806,0.6932,3.955518685117998e-05
332,1.0,0.237470519,0.76231414,0.6864,0.6524,0.7019,0.0002824035074915235
333,1.0,0.23679437,0.763224405,0.7337,0.6236,0.6684,2.460018540485139e-05
334,1.0,0.22815911100000003,0.7724782090000001,0.7122,0.7556,0.7233,0.0008257142230776055
336,1.0,0.195949333,0.8047730329999999,0.7618,0.775,0.7909,0.0008984085576286988
337,1.0,0.194478519,0.806145708,0.7809,0.8229,0.8098,0.0007749352620926284
338,1.0,0.19130725899999998,0.8087376690000001,0.7739,0.7686,0.7948,5.555632902621869e-05
339,1.0,0.19745007399999998,0.802735292,0.8193,0.7948,0.7401,0.00023097130034508987
340,1.0,0.206047111,0.793741244,0.7556,0.75,0.6781,0.0002665712322888695
341,1.0,0.20027140699999998,0.799598068,0.9122,0.8115,0.6656,0.0001632116209705065
343,1.0,0.18409688899999999,0.815636875,0.9297,0.8139,0.7006,0.00032630835256120905
344,1.0,0.17589570399999999,0.824076702,0.9642,0.8217,0.7376,3.348362596081425e-05
345,1.0,0.16720563,0.833696628,0.9213,0.9027,0.8447,0.0010834103021133406
346,1.0,0.176609185,0.823660197,0.8199,0.8911,0.8649,0.000327161774327104
347,1.0,0.17478459300000002,0.825985684,0.8022,0.8751,0.8792,0.0009334253741097407
348,1.0,0.16938251899999998,0.831522292,0.8531,0.8976,0.8778,0.0010893233295677061
349,1.0,0.170642667,0.829880903,0.8649,0.7831,0.8472,0.0006312960399180768
350,1.0,0.170993778,0.8292393509999999,0.8596,0.5998,0.8346,0.0002812150184319643
351,1.0,0.195197037,0.805378756,0.8321,0.7495,0.8109999999999999,0.0007154459246194291
352,1.0,0.22857037,0.77188704,0.7425,0.7046,0.7702,0.0005929380752460746
353,1.0,0.23788237,0.760658196,0.7455,0.7242,0.7892,0.0019149721021412892
354,1.0,0.237661037,0.76271497,0.7525,0.7028,0.7597,0.0004932281022607997
355,1.0,0.242570963,0.7572253870000001,0.7228,0.6445,0.7342,0.00026887007237865986
356,1.0,0.245489185,0.754366953,0.672,0.5998,0.6793,0.00019066923513871582
357,1.0,0.235636741,0.764884827,0.6902,0.742,0.6984,0.0006823561884468178
360,1.0,0.20072355600000003,0.800235142,0.745,0.873,0.7954,0.0011994573431968122
361,1.0,0.19836444399999997,0.801831745,0.7376,0.754,0.7914,0.0002447359009110092
362,1.0,0.203330963,0.796988193,0.7766,0.7633,0.7723,0.0004006130339919149
363,1.0,0.215286222,0.78507637,0.7266,0.7252,0.7002,0.00046206911381642
364,1.0,0.220932148,0.779482661,0.8472,0.7465,0.7033,0.0005324427120629089
365,1.0,0.214965333,0.7854816790000001,0.9071,0.6989,0.7037,0.000569416891751202
366,1.0,0.201712,0.79909759,0.8897,0.846,0.7571,0.0010141577976870836
368,1.0,0.18008237,0.8208723,0.882,0.8557,0.8193,0.0011643486675607237
369,1.0,0.17544474100000002,0.825096692,0.8109999999999999,0.9328,0.8396,0.0006566364037949578
370,1.0,0.17138637,0.8293849040000001,0.8005,0.8799,0.8371,0.0009308005227962512
371,1.0,0.164196444,0.83671517,0.8421,0.9152,0.8609,0.0010907036629070643
372,1.0,0.16876563,0.831563718,0.8296,0.792,0.8296,0.00039621557034504187
373,1.0,0.17038251899999998,0.8295550890000001,0.8485,0.7734,0.8057,7.520574412764958e-05
374,1.0,0.187116444,0.813395361,0.8296,0.7804,0.7881,0.0006296166237122414
375,1.0,0.21329037,0.787121948,0.7571,0.7771,0.7561,0.000524104427195034
376,1.0,0.218506667,0.779631573,0.7592,0.7691,0.7261,0.0023823107906155937
